Player,rating,totalRating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,goalsAssistsSum,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,penaltyConversion,setPieceConversion,totalAttemptAssist,totalContest,totalCross,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,scoringFrequency,yellowRedCards,savesCaught,savesParried,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,goalKicks,ballRecovery,id,type,appearances,goalsPrevented,Value,Positions,Height,Main position
Ricardo Pereira,7.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0297177129101159,0.0,26.0,6.0,96.0,23.502419646722288,38.0,22.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43.91108555922561,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,178.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,45.0045098747845,0.0,0.0,0.0,0.0,46.0,40.0,0.0,0.0,0.0,4.0,1641161.0,overall,0.0,0.0,€8.00m,"['Right-Back', 'Right Midfield', 'Left-Back']","1,75 m",Right-Back
Riccardo Calafiori,7.96,103.8,0.0,0.0,0.0,0.0,0.0,0.137877486025919,0.0,64.0,42.0,364.0,5.797481234789416,84.0,146.0,86.0,0.0,4.0,125.443922344145,4.0,0.0,0.0,0.0,0.0,0.0,1.439300694830127,8.0,4.0,0.0,38.0,61.01161371763991,6.0,11.20367412238106,2.0,90.43149938851862,852.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,154.0,24.0,0.0,0.0,0.0,26.0,0.0,6.0,10.0,442.0,6.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,36.0,14.0,0.0,0.0,0.0,6.0,12.0,4.0,79.77620148257645,766.0,0.0,0.0,0.0,4.0,170.0,0.0,0.8562687024840052,0.0,2.0,1531010.0,overall,8.0,0.0,€45.00m,"['Left-Back', 'Centre-Back']","1,88 m",Left-Back
Richarlison,6.33,52.0,4.0,0.0,0.0,0.0,0.0,0.2224520304561144,0.0,34.0,8.0,16.0,60.119620379046125,10.0,4.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.52899909213603,0.0,15.508758016417588,2.0,5.097405180342321,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.1235209609650319,0.0,8.0,1520144.0,overall,6.0,0.0,€35.00m,"['Centre-Forward', 'Left Winger', 'Right Winger']","1,84 m",Centre-Forward
Robert Sanchez,6.45,36.2,2.0,0.0,0.0,0.0,0.0,0.0203026564157057,0.0,648.0,212.0,426.0,113.66242319160408,414.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,120.0,2.0,42.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.024530840685692,0.0,4.0,0.0,0.0,80.0,0.0,10.0,28.0,810.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,6.0,0.0,38.0,0.0,10.0,2.0,4.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,248.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,302.0,70.0,0.0,0.0,44.0,48.0,1516508.0,overall,24.0,1.7081153821974502,€20.00m,['Goalkeeper'],"1,97 m",Goalkeeper
Robin Olsen,7.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0005281761379872,0.0,26.0,2.0,36.0,38.85061661069983,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,162.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.921856544788625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,1681715.0,overall,0.0,0.209769973795712,€1.50m,['Goalkeeper'],"1,96 m",Goalkeeper
Rodrigo Bentancur,6.01,126.4,8.0,0.0,0.0,0.0,0.0,0.2402876402015632,0.0,654.0,38.0,392.0,38.89899660773273,280.0,42.0,164.0,2.0,2.0,54.0,34.0,12.0,4.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,6.0,64.54530987216434,8.0,52.0,54.0,58.89206098711567,574.0,5.3269156004171165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0,0.0,2.0,80.0,4.0,34.0,16.0,488.0,4.0,12.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0,0.0,8.0,10.0,0.0,0.0,0.0,16.0,0.0,8.0,12.075963043109477,394.0,0.0,0.0,0.0,252.0,8.0,0.0,0.2755105646152899,0.0,16.0,1520178.0,overall,2.0,0.0,€35.00m,"['Defensive Midfield', 'Central Midfield']","1,87 m",Defensive Midfield
Rodrigo Gomes,5.47,59.7,2.0,0.0,0.0,0.0,0.0,0.1393855944256693,0.0,24.0,42.0,80.0,135.39295978858274,6.0,78.0,22.0,0.0,2.0,72.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,2.0,86.0,8.0,88.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3201296902580033,0.0,0.0,0.0,6.0,44.0,0.0,2.0,0.0,248.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.51824757909256,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0110734614328124,0.0,0.0,1509879.0,overall,0.0,0.0,€15.00m,"['Right Midfield', 'Left Midfield', 'Right Winger']","1,75 m",Right Midfield
Rodrigo Muniz,7.66,48.5,12.0,0.0,0.0,0.0,0.0,0.0660740353600798,0.0,44.0,0.0,2.0,141.69252346545315,12.0,58.0,4.0,10.0,0.0,34.06322168898255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,30.0,14.69329350078482,8.0,20.67806260718904,22.0,15.322638694223642,874.0,6.749808912199706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,93.12966385456022,8.0,0.0,0.0,12.0,54.0,2.0,2.0,2.0,28.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,66.0,18.0,0.0,0.0,0.0,10.0,12.0,0.0,20.933938794876013,128.0,0.0,0.0,0.0,4.0,30.0,0.0,1.506829220738032,0.0,8.0,1507872.0,overall,10.0,0.0,€20.00m,['Centre-Forward'],"1,86 m",Centre-Forward
Romeo Lavia,6.0,16.8,4.0,0.0,0.0,0.0,0.0,0.1055457577101595,0.0,194.0,24.0,342.0,120.12658055537044,16.0,14.0,20.0,0.0,4.0,120.07039009531913,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,84.5687516737124,8.0,23.506825764238044,34.0,76.56458066270612,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.378399888277784,2.0,0.0,0.0,8.0,30.0,0.0,2.0,4.0,52.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,66.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0384261798427573,0.0,30.0,1516481.0,overall,2.0,0.0,€35.00m,"['Defensive Midfield', 'Central Midfield']","1,81 m",Defensive Midfield
Ross Stewart,6.21,32.0,4.0,0.0,0.0,0.0,0.0,0.0362384603783717,0.0,24.0,6.0,38.0,98.0,18.0,6.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,15.414451508378782,0.0,55.14478672368717,0.0,48.4861532876858,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,16.0,0.0,0.1677115427508569,0.0,0.0,1584988.0,overall,4.0,0.0,€4.50m,"['Centre-Forward', 'Left Winger', 'Right Winger']","1,88 m",Centre-Forward
Ruben Dias,7.49,15.9,16.0,0.0,0.0,0.0,0.0,1.3275256584514965,0.0,836.0,16.0,1732.0,21.101383716890354,764.0,910.0,316.0,6.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,4.0,7.615134055950499,24.0,132.0,48.0,80.82611912250212,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,55.48381712807873,0.0,0.0,0.0,0.0,4.0,0.0,30.0,8.0,730.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,46.0,10.0,6.0,71.47776252165892,0.0,0.0,0.0,0.0,216.0,630.0,0.0,0.7530190721677983,4.0,8.0,1516476.0,overall,10.0,0.0,€80.00m,['Centre-Back'],"1,87 m",Centre-Back
Ryan Christie,8.16,165.4,4.0,0.0,0.0,0.0,0.0,0.9257725240904556,0.0,248.0,0.0,618.0,13.555012247186797,232.0,182.0,138.0,22.0,4.0,59.36524470507753,18.0,16.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,2.0,58.0,13.686877916384454,2.0,20.100134083660564,16.0,78.0,434.0,16.86043395620192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,26.0,27.370531168122533,32.0,0.0,0.0,12.0,142.0,4.0,0.0,4.0,1088.0,20.0,16.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,16.0,4.0,6.0,2.0,0.0,0.0,0.0,16.0,12.0,10.0,86.34054405988721,376.0,0.0,0.0,0.0,298.0,442.0,0.0,0.5926725220420515,0.0,16.0,1510809.0,overall,0.0,0.0,€12.00m,"['Central Midfield', 'Attacking Midfield', 'Right Midfield']","1,78 m",Central Midfield
Ryan Fraser,6.58,12.5,4.0,0.0,0.0,0.0,0.0,0.1906936597743299,0.0,80.0,0.0,160.0,98.71022669261728,52.0,42.0,16.0,2.0,0.0,19.35106277941506,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.659275455972264,0.0,42.0,18.0,77.55168329114707,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,14.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,174.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.373074002788783,0.0,0.0,0.0,0.0,80.0,48.0,0.0,0.0028567022567972,0.0,4.0,1584984.0,overall,10.0,0.0,€3.00m,"['Left Winger', 'Right Winger']","1,63 m",Left Winger
Ryan Gravenberch,6.08,9.8,18.0,0.0,2.0,0.0,0.0,0.2529838908924937,0.0,44.0,118.0,52.0,119.93647149551184,48.0,180.0,310.0,6.0,2.0,122.0,38.0,48.0,6.0,0.0,0.0,0.0,162.0,0.0,0.0,4.0,120.0,42.41728301889405,4.0,144.16385745250497,4.0,122.47374202672384,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,62.26426575674631,18.0,0.0,0.0,4.0,38.0,2.0,36.0,26.0,708.0,38.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,6.0,0.0,10.0,2.0,0.0,0.0,0.0,42.0,16.0,4.0,5.050923942994146,0.0,0.0,0.0,0.0,144.0,702.0,0.0,0.846707965965313,0.0,28.0,1508946.0,overall,26.0,0.0,€40.00m,"['Defensive Midfield', 'Central Midfield']","1,90 m",Defensive Midfield
Ryan Manning,7.84,33.1,2.0,0.0,0.0,0.0,0.0,0.6508238953604301,0.0,166.0,8.0,230.0,140.29782850034638,180.0,22.0,14.0,0.0,6.0,75.82910211855136,16.0,2.0,0.0,0.0,0.0,6.0,10.272227183815293,2.0,0.0,0.0,42.0,57.73803305487638,6.0,146.0,32.0,30.62970730471686,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,88.0,4.0,0.0,0.0,0.0,58.0,0.0,4.0,0.0,402.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0,54.0,24.0,2.0,0.0,0.0,0.0,12.0,2.0,8.0,76.0,0.0,0.0,0.0,0.0,30.0,144.0,0.0,0.1093831089350283,0.0,2.0,1622500.0,overall,10.0,0.0,€3.00m,"['Left-Back', 'Left Midfield', 'Centre-Back']","1,73 m",Left-Back
Sam Johnstone,6.92,34.2,4.0,0.0,0.0,0.0,0.0,0.0107200439466457,0.0,28.0,44.0,306.0,107.70549072313936,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,48.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,4.0,0.0,0.0,0.0,120.0,0.0,14.0,8.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,144.0,82.0,0.0,0.0,12.0,70.0,1541737.0,overall,2.0,-2.8051716991664977,€10.00m,['Goalkeeper'],"1,93 m",Goalkeeper
Sammie Szmodics,5.39,142.1,14.0,4.0,0.0,0.0,0.0,0.1570857644459056,4.0,114.0,8.0,12.0,70.62684485661397,4.0,28.0,16.0,0.0,4.0,54.34931299395785,12.0,4.0,0.0,0.0,0.0,2.0,24.610982519798505,20.0,8.0,8.0,24.0,45.39859758567466,4.0,23.7691075164404,20.0,24.762391541104755,268.0,39.3513195932302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,8.0,84.0,10.0,0.0,0.0,10.0,128.0,2.0,2.0,4.0,316.0,10.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,12.0,4.0,6.0,14.0,0.0,0.0,0.0,26.0,10.0,4.0,61.71251017036826,76.18032215819969,0.0,0.0,0.0,60.0,10.0,0.0,1.5894185368449407,0.0,2.0,1508936.0,overall,18.0,0.0,€10.00m,"['Attacking Midfield', 'Left Winger', 'Left Midfield']","1,68 m",Attacking Midfield
Samuel Amo-Ameyaw,6.97,2.2,0.0,0.0,0.0,0.0,0.0,0.2463619716137066,0.0,4.0,0.0,6.0,172.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,26.9018129268849,0.0,0.0,0.0,55.02528082631275,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.023339047777766,0.0,0.0,1510374.0,overall,0.0,0.0,€300k,"['Right Winger', 'Left Winger', 'Attacking Midfield']","1,74 m",Right Winger
Sander Berge,6.55,134.7,0.0,0.0,0.0,0.0,0.0,0.2992334034712401,0.0,22.0,34.0,524.0,98.75625756333817,136.0,278.0,72.0,16.0,0.0,44.6716095450671,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,54.55935338086239,22.0,124.67564250829528,4.0,19.89670665288954,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,92.34595642244126,16.0,0.0,0.0,6.0,58.0,2.0,12.0,2.0,632.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,4.0,0.0,36.0,4.0,0.0,0.0,0.0,36.0,12.0,6.0,62.0,0.0,0.0,0.0,0.0,150.0,284.0,0.0,0.078806896984788,0.0,68.0,1541536.0,overall,0.0,0.0,€20.00m,"['Defensive Midfield', 'Central Midfield']","1,95 m",Defensive Midfield
Sandro Tonali,7.17,112.8,2.0,0.0,0.0,0.0,0.0,0.4049519823494336,0.0,196.0,38.0,72.0,22.722792482262506,24.0,158.0,50.0,6.0,2.0,92.0,6.0,4.0,2.0,0.0,0.0,0.0,8.963511748113163,8.0,0.0,0.0,64.0,96.50478052922632,2.0,12.48128420883354,66.0,29.78926904489088,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,43.92335300534041,16.0,0.0,0.0,8.0,54.0,0.0,24.0,2.0,530.0,20.0,10.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,18.0,0.0,20.0,4.0,0.0,0.0,0.0,14.0,12.0,4.0,125.87355354718062,0.0,0.0,0.0,0.0,8.0,222.0,0.0,0.3346189523347709,0.0,48.0,1546555.0,overall,4.0,0.0,€38.00m,"['Central Midfield', 'Defensive Midfield']","1,81 m",Central Midfield
Santiago Bueno,6.01,77.9,0.0,0.0,0.0,0.0,0.0,0.024524561551068,0.0,352.0,40.0,412.0,160.02298758999368,34.0,76.0,12.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.82304584356043,20.0,10.0,18.0,88.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,92.0,12.0,0.0,0.0,0.0,56.0,0.0,6.0,8.0,216.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,60.0,14.0,6.0,90.0,0.0,0.0,0.0,0.0,126.0,78.0,0.0,0.1919940081645069,2.0,18.0,1597555.0,overall,10.0,0.0,€8.00m,['Centre-Back'],"1,90 m",Centre-Back
Savinho,6.19,132.8,10.0,0.0,0.0,0.0,2.0,2.5649837681743275,0.0,146.0,72.0,484.0,75.17631839448364,28.0,100.0,304.0,38.0,42.0,101.93790074307556,10.0,0.0,2.0,0.0,0.0,4.0,32.913392886101455,28.0,4.0,8.0,10.0,40.76876880178407,0.0,0.0,28.0,80.96142211124831,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,8.0,49.98535796431102,0.0,0.0,0.0,10.0,204.0,6.0,4.0,18.0,936.0,18.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,10.0,82.0,54.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,88.16863646035239,0.0,0.0,0.0,0.0,34.0,110.0,0.0,0.9271154227596192,0.0,48.0,1516482.0,overall,16.0,0.0,€50.00m,"['Right Winger', 'Left Winger', 'Attacking Midfield']","1,76 m",Right Winger
Seamus Coleman,7.34,7.4,0.0,0.0,0.0,0.0,0.0,0.0043122143058729,0.0,22.0,0.0,50.0,29.599339327108552,14.0,16.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,60.0,6.0,29.188186085209935,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,0.0,0.330289017944588,0.0,6.0,1541637.0,overall,0.0,0.0,€500k,"['Right-Back', 'Right Midfield']","1,77 m",Right-Back
Sepp van den Berg,7.82,141.0,18.0,0.0,0.0,0.0,0.0,0.517069397998037,0.0,672.0,104.0,636.0,134.65852482778558,356.0,206.0,34.0,4.0,2.0,12.569372783059634,26.0,8.0,0.0,0.0,0.0,0.0,37.54847556374224,10.0,2.0,0.0,46.0,103.29163300911252,40.0,17.429689852407662,6.0,75.19773275711687,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.65285157444952,56.0,0.0,0.0,0.0,170.0,2.0,4.0,10.0,72.0,0.0,10.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,12.0,2.0,44.0,32.0,0.0,0.0,0.0,30.0,32.0,18.0,93.37517394584847,0.0,0.0,0.0,0.0,242.0,94.0,0.0,0.6354370833589605,0.0,8.0,1541606.0,overall,22.0,0.0,€18.00m,"['Centre-Back', 'Right-Back']","1,92 m",Centre-Back
